Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL,Cluster
Demam Tifoid dan Paratifoid,1,2004,2.0,274.0,Profil Kesehatan Indonesia Tahun 2004,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
Demam Tifoid dan Paratifoid,1,2009,2.0,274.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Demam Tifoid dan Paratifoid,1,2010,1.0,462.0,Profil Kesehatan Indonesia Tahun 2010,41,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Demam Tifoid dan Paratifoid,1,2010,1.0,2086.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Demam yang Sebabnya Tidak Diketahui,1,2009,2.0,2384.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Diabetes melitus YTT,1,2005,2.0,2384.0,Profil Kesehatan Indonesia Tahun 2005,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Diabetes melitus YTT,1,2006,1.0,94.0,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Diabetes melitus YTT,1,2006,1.0,128.0,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Diare,1,2002,1.0,52.999999999999886,Profil Kesehatan Indonesia Tahun 2006,44,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Diare,1,2003,2.0,49.0,Profil Kesehatan Indonesia Tahun 2006,44,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Diare,1,2004,2.0,277.0,Profil Kesehatan Indonesia Tahun 2006,44,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Diare,1,2006,1.0,3941.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,3.0
Diare,1,2006,2.0,2716.0,Profil Kesehatan Indonesia Tahun 2006,44,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,3.0
Diare & gastroenteritis Oleh penyebab infeksi tertentu (kolitis infeksi),1,2004,2.0,2716.0,Profil Kesehatan Indonesia Tahun 2004,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,3.0
Diare & gastroenteritis Oleh penyebab infeksi tertentu (kolitis infeksi),1,2006,1.0,1747.0,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Diare & gastroenteritis Oleh penyebab infeksi tertentu (kolitis infeksi),1,2006,2.0,1289.0,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Diare & gastroenteritis Oleh penyebab infeksi tertentu (kolitis infeksi),1,2009,2.0,1289.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Diare & gastroenteritis Oleh penyebab infeksi tertentu (kolitis infeksi),1,2010,1.0,1.0,Profil Kesehatan Indonesia Tahun 2010,41,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Diare & gastroenteritis Oleh penyebab infeksi tertentu (kolitis infeksi),1,2010,1.0,1.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Difteri,1,2005,1.0,11.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.18,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Difteri,1,2006,1.0,24.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Difteri,1,2007,1.0,38.0,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Difteri,1,2010,1.0,76.0,Profil Kesehatan Indonesia Tahun 2010,Lampiran 3.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Difteri,1,2011,1.0,39.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Difteri,1,2012,1.0,16.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Difteri,1,2013,1.0,5.0,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.23,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Difteri,1,2014,1.0,24.0,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Difteri,1,2015,1.0,44.0,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Difteri,1,2016,1.0,29.0,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.23,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Difteri,1,2017,1.0,23.0,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Difteri,1,2018,1.0,13.0,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Difteri,1,2019,2.0,25.0,Profil Kesehatan Indonesia Tahun 2019,Lampiran 62.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,0.0
Difteri,1,2020,2.0,25.0,Profil Kesehatan Indonesia Tahun 2020,Lampiran 62.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf,0.0
Difteri,1,2021,1.0,520.0,Profil Kesehatan Indonesia Tahun 2021,208,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf,0.0
Difteri,1,2021,2.0,166.0,Profil Kesehatan Indonesia Tahun 2021,Lampiran 62.a,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf,0.0
Dispepsia,1,2009,2.0,166.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Dispepsia,1,2010,1.0,145.0,Profil Kesehatan Indonesia Tahun 2010,41,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Dispepsia,1,2010,1.0,197.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Eklamsia dan preeklamsia,1,2004,1.0,166.0,Profil Kesehatan Indonesia Tahun 2004,19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
Eklamsia dan preeklamsia,1,2005,1.0,0.0,Profil Kesehatan Indonesia Tahun 2005,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Eklamsia dan preeklamsia,1,2006,1.0,796.0,Profil Kesehatan Indonesia Tahun 2006,24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Erupsi Gunung Api,0,2012,2.0,925.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Faktor yg Mempengaruhi Keadaan Kesehatan & yg Berhubungan dengan Pelayanan Kesehatan,1,2005,2.0,925.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Faktor yg Mempengaruhi Keadaan Kesehatan & yg Berhubungan dengan Pelayanan Kesehatan,1,2006,1.0,1627.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Faktor yg Mempengaruhi Keadaan Kesehatan & yg Berhubungan dengan Pelayanan Kesehatan,1,2006,1.0,3047.0,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,3.0
Faktor yg Mempengaruhi Keadaan Kesehatan & yg Berhubungan dengan Pelayanan Kesehatan,1,2008,2.0,2521.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,3.0
Gagal ginjal lainnya,1,2005,2.0,2521.0,Profil Kesehatan Indonesia Tahun 2005,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,3.0
Gagal ginjal lainnya,1,2006,1.0,23.0,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Gagal ginjal lainnya,1,2006,1.0,20.0,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Gagal Teknologi,1,2015,1.0,0.0,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Gagal Teknologi,1,2016,1.0,5.0,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Gagal Teknologi,1,2017,1.0,1.0,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.43,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Gagal Teknologi,1,2018,1.0,1.0,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Gagal Teknologi,1,2019,1.0,7.0,Profil Kesehatan Indonesia Tahun 2019,Lampiran 63.c,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,0.0
Gagal Teknologi,1,2020,1.0,164.0,Profil Kesehatan Indonesia Tahun 2020,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf,0.0
Gagal Teknologi,1,2021,2.0,227.0,Profil Kesehatan Indonesia Tahun 2021,253,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf,0.0
Gangguan Mental & Perilaku,1,2005,2.0,227.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Gangguan Mental & Perilaku,1,2006,1.0,204.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Gangguan Mental & Perilaku,1,2006,1.0,548.0,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Gangguan Mental & Perilaku,1,2008,1.0,724.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Gangguan saluran napas lainnya yang berhubungan dengan masa perinatal,1,2004,1.0,662.0,Profil Kesehatan Indonesia Tahun 2004,16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
Gangguan saluran napas lainnya yang berhubungan dengan masa perinatal,1,2005,1.0,235.0,Profil Kesehatan Indonesia Tahun 2005,17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Gangguan saluran napas lainnya yang berhubungan dengan masa perinatal,1,2006,1.0,3264.0,Profil Kesehatan Indonesia Tahun 2006,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,3.0
Gastritis dan Duodenitis,1,2009,2.0,3296.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,3.0
"Gejala, Tanda & Penemuan Laboratorium, Klinik Abnormal YTK",1,2005,2.0,3296.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,3.0
"Gejala, Tanda & Penemuan Laboratorium, Klinik Abnormal YTK",1,2006,1.0,3967.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,3.0
"Gejala, Tanda & Penemuan Laboratorium, Klinik Abnormal YTK",1,2006,2.0,4238.0,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,3.0
"Gejala, Tanda & Penemuan Laboratorium, Klinik Abnormal YTK",1,2007,2.0,4238.0,Profil Kesehatan Indonesia Tahun 2008,30,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,3.0
"Gejala, Tanda & Penemuan Laboratorium, Klinik Abnormal YTK",1,2008,1.0,3.0,Profil Kesehatan Indonesia Tahun 2008,31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
"Gejala, Tanda & Penemuan Laboratorium, Klinik Abnormal YTK",1,2008,1.0,1.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Gelombang Besar,0,2012,1.0,5.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Gelombang Besar dan Angin Siklon Tropis,0,2012,1.0,0.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Gelombang Pasang,0,2008,1.0,0.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Gelombang Pasang,0,2009,1.0,0.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Gelombang Pasang,0,2010,1.0,4.0,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Gelombang Pasang,0,2011,1.0,0.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Gelombang Pasang/Badai,0,2016,1.0,0.0,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Gelombang Pasang/Badai,0,2017,1.0,0.0,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.43,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Gelombang Pasang/Badai,0,2018,1.0,0.0,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Gelombang Pasang/Badai,0,2019,1.0,7.0,Profil Kesehatan Indonesia Tahun 2019,Lampiran 63.c,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,0.0
Gelombang Pasang/Badai,0,2020,1.0,509.0,Profil Kesehatan Indonesia Tahun 2020,190,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf,0.0
Gelombang Pasang/Badai,0,2021,1.0,1801.0,Profil Kesehatan Indonesia Tahun 2021,253,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf,0.0
Gempa & Tsunami,0,2010,1.0,6469.0,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,3.0
Gempa Bumi,0,2005,1.0,99.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 4.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Gempa Bumi,0,2006,1.0,14.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 4.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Gempa Bumi,0,2007,1.0,1209.0,Profil Kesehatan Indonesia Tahun 2007,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Gempa Bumi,0,2008,1.0,7.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Gempa Bumi,0,2009,1.0,1.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Gempa Bumi,0,2010,1.0,13.0,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Gempa Bumi,0,2011,1.0,2.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Gempa Bumi,0,2012,1.0,107.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Gempa Bumi,0,2015,1.0,4.0,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Gempa Bumi,0,2016,1.0,573.0,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
